Jobname;RC;Start time;End time;Machine;Status;O;Duration;Run/Ntry;Insert;Modif;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 08:02:00;2017/05/14 08:02:02; ;SUCCESS; ;2;415648/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 08:02:02;2017/05/14 08:02:02;s00vl9957622;SUCCESS; ;0;415648/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 08:05:00;2017/05/14 08:05:02; ;SUCCESS; ;2;415649/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 08:05:02;2017/05/14 08:05:02;s00vl9957605;SUCCESS; ;0;415649/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 08:07:00;2017/05/14 08:07:02; ;SUCCESS; ;2;415650/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 08:07:02;2017/05/14 08:07:02;s00vl9957622;SUCCESS; ;0;415650/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 08:10:00;2017/05/14 08:10:03; ;SUCCESS; ;3;415651/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 08:10:02;2017/05/14 08:10:02;s00vl9957605;SUCCESS; ;0;415651/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 08:12:00;2017/05/14 08:12:02; ;SUCCESS; ;2;415652/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 08:12:02;2017/05/14 08:12:02;s00vl9957622;SUCCESS; ;0;415652/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 08:15:00;2017/05/14 08:15:02; ;SUCCESS; ;2;415653/1;19-AUG-15;08-MAR-17;
IDCI00P01-Q1EXT01-BNPIGABO-JVIRTRESU_0001;0;2017/05/14 08:15:01;2017/05/14 08:15:01;s00vl9941381;SUCCESS; ;0;415452/1;18-OCT-16;18-OCT-16;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 08:15:02;2017/05/14 08:15:02;s00vl9957605;SUCCESS; ;0;415653/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 08:17:00;2017/05/14 08:17:02; ;SUCCESS; ;2;415654/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 08:17:02;2017/05/14 08:17:02;s00vl9957622;SUCCESS; ;0;415654/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 08:20:00;2017/05/14 08:20:02; ;SUCCESS; ;2;415655/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 08:20:02;2017/05/14 08:20:02;s00vl9957605;SUCCESS; ;0;415655/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 08:22:00;2017/05/14 08:22:02; ;SUCCESS; ;2;415656/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 08:22:02;2017/05/14 08:22:02;s00vl9957622;SUCCESS; ;0;415656/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 08:25:00;2017/05/14 08:25:02; ;SUCCESS; ;2;415657/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 08:25:02;2017/05/14 08:25:02;s00vl9957605;SUCCESS; ;0;415657/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 08:27:00;2017/05/14 08:27:02; ;SUCCESS; ;2;415658/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 08:27:02;2017/05/14 08:27:02;s00vl9957622;SUCCESS; ;0;415658/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 08:30:00;2017/05/14 08:30:02; ;SUCCESS; ;2;415659/1;19-AUG-15;08-MAR-17;
IDCI00P01-Q1CHK01-MAILTUNI-CNTREL_0001;0;2017/05/14 08:30:01;2017/05/14 08:30:01;s00vl9941381;SUCCESS; ;0;415448/1;18-OCT-16;18-OCT-16;
IPRT00P01-Q1APP01-JI94MARO-JIPR07_0002;0;2017/05/14 08:30:01;2017/05/14 08:30:01;s00vl9941381;SUCCESS; ;0;415352/1;18-OCT-16;18-OCT-16;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 08:30:02;2017/05/14 08:30:02;s00vl9957605;SUCCESS; ;0;415659/1;19-AUG-15; ;
IPRT00P01-Q1APP01-JI94MARO-JIPR08_0002;0;2017/05/14 08:30:03;2017/05/14 08:30:03;s00vl9941381;SUCCESS; ;0;415352/1;18-OCT-16;18-OCT-16;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 08:32:00;2017/05/14 08:32:02; ;SUCCESS; ;2;415660/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 08:32:02;2017/05/14 08:32:02;s00vl9957622;SUCCESS; ;0;415660/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 08:35:00;2017/05/14 08:35:03; ;SUCCESS; ;3;415661/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 08:35:02;2017/05/14 08:35:02;s00vl9957605;SUCCESS; ;0;415661/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 08:37:00;2017/05/14 08:37:02; ;SUCCESS; ;2;415662/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 08:37:02;2017/05/14 08:37:02;s00vl9957622;SUCCESS; ;0;415662/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 08:40:00;2017/05/14 08:40:02; ;SUCCESS; ;2;415664/1;19-AUG-15;08-MAR-17;
IRTMP01-Q0BOXEXP-PPRCONF;1;2017/05/14 08:40:00;2017/05/14 08:40:05; ;FAILURE; ;5;415663/1;19-JAN-17; ;
IRTMP01-Q1EXP-PPRCONF;1;2017/05/14 08:40:01;2017/05/14 08:40:04;s00vl9931950;FAILURE; ;3;415663/1;19-JAN-17; ;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 08:40:02;2017/05/14 08:40:02;s00vl9957605;SUCCESS; ;0;415664/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 08:42:00;2017/05/14 08:42:02; ;SUCCESS; ;2;415665/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 08:42:02;2017/05/14 08:42:02;s00vl9957622;SUCCESS; ;0;415665/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 08:45:00;2017/05/14 08:45:02; ;SUCCESS; ;2;415666/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 08:45:02;2017/05/14 08:45:02;s00vl9957605;SUCCESS; ;0;415666/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 08:47:00;2017/05/14 08:47:02; ;SUCCESS; ;2;415667/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 08:47:02;2017/05/14 08:47:02;s00vl9957622;SUCCESS; ;0;415667/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 08:50:00;2017/05/14 08:50:02; ;SUCCESS; ;2;415668/1;19-AUG-15;08-MAR-17;
IRTMP01-Q0BOXEXP-PPRRES;1;2017/05/14 08:50:00;2017/05/14 08:50:05; ;FAILURE; ;5;415669/1;19-JAN-17; ;
IRTMP01-Q1EXP-PPRRES;1;2017/05/14 08:50:01;2017/05/14 08:50:05;s00vl9931950;FAILURE; ;4;415669/1;19-JAN-17; ;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 08:50:02;2017/05/14 08:50:02;s00vl9957605;SUCCESS; ;0;415668/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 08:52:00;2017/05/14 08:52:02; ;SUCCESS; ;2;415670/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 08:52:02;2017/05/14 08:52:02;s00vl9957622;SUCCESS; ;0;415670/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 08:55:00;2017/05/14 08:55:02; ;SUCCESS; ;2;415673/1;19-AUG-15;08-MAR-17;
IOPFP01-Q0BOX-ALGE_EXP_JEXPVIR;0;2017/05/14 08:55:00;2017/05/14 08:57:43; ;SUCCESS; ;163;415671/1;06-OCT-16;13-OCT-16;
IOPFP01-Q0BOX-ALGE_EXP_JEXPVIRU;0;2017/05/14 08:55:00;2017/05/14 08:58:13; ;SUCCESS; ;193;415672/1;06-OCT-16;13-OCT-16;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 08:55:02;2017/05/14 08:55:02;s00vl9957605;SUCCESS; ;0;415673/1;19-AUG-15; ;
IOPFP01-Q1APP01-ALGE_EXP_JEXPVIR;0;2017/05/14 08:55:02;2017/05/14 08:57:43;s00va9944736;SUCCESS; ;161;415671/1;06-OCT-16;11-NOV-16;
IOPFP01-Q1APP01-ALGE_EXP_JEXPVIRU;0;2017/05/14 08:55:02;2017/05/14 08:58:13;s00va9944736;SUCCESS; ;191;415672/1;06-OCT-16;11-NOV-16;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 08:57:00;2017/05/14 08:57:02; ;SUCCESS; ;2;415674/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 08:57:02;2017/05/14 08:57:02;s00vl9957622;SUCCESS; ;0;415674/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 09:00:00;2017/05/14 09:00:04; ;SUCCESS; ;4;415675/1;19-AUG-15;08-MAR-17;
IDCI00P01-Q0BOX-ADMIGUAD;0;2017/05/14 09:00:00;2017/05/14 09:00:12; ;SUCCESS; ;12;415676/1;18-OCT-16;18-OCT-16;
IDCI00P01-Q0BOX-ADMIMART;0;2017/05/14 09:00:00;2017/05/14 09:00:14; ;SUCCESS; ;14;415680/1;18-OCT-16;18-OCT-16;
IPRT00P01-Q0BOX-JSPWALGE;0;2017/05/14 09:00:00;2017/05/14 09:00:07; ;SUCCESS; ;7;415679/1;18-OCT-16;18-OCT-16;
IPRT00P01-Q0BOX-JSPWIVOI;0;2017/05/14 09:00:00;2017/05/14 09:00:07; ;SUCCESS; ;7;415678/1;18-OCT-16;18-OCT-16;
IPRT00P01-Q0BOX-JSPWMARO;0;2017/05/14 09:00:00;2017/05/14 09:00:08; ;SUCCESS; ;8;415682/1;18-OCT-16;18-OCT-16;
IPRT00P01-Q0BOX-JSPWSENE;0;2017/05/14 09:00:00;2017/05/14 09:00:08; ;SUCCESS; ;8;415681/1;18-OCT-16;18-OCT-16;
IPRT00P01-Q0BOX-JSSPMEOW;0;2017/05/14 09:00:00;2017/05/14 09:00:07; ;SUCCESS; ;7;415677/1;18-OCT-16;18-OCT-16;
IPRT00P01-A1APP01-TI90IVOI-TIPR01_0001;0;2017/05/14 09:00:02;2017/05/14 09:00:02;s00vl9941381;SUCCESS; ;0;415353/1;18-OCT-16;18-OCT-16;
IPRT00P01-A1APP01-TI90MARO-TIPR01_0001;0;2017/05/14 09:00:02;2017/05/14 09:00:02;s00vl9941381;SUCCESS; ;0;415348/1;18-OCT-16;18-OCT-16;
IPRT00P01-A1APP01-TI90SENE-TIPR01_0001;0;2017/05/14 09:00:02;2017/05/14 09:00:02;s00vl9941381;SUCCESS; ;0;415342/1;18-OCT-16;18-OCT-16;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 09:00:03;2017/05/14 09:00:03;s00vl9957605;SUCCESS; ;0;415675/1;19-AUG-15; ;
IDCI00P01-Q1STO01-ADMIGUAD-ARRE_0001;0;2017/05/14 09:00:03;2017/05/14 09:00:03;s00vl9941381;SUCCESS; ;0;415676/1;18-OCT-16;18-OCT-16;
IPRT00P01-Q1APP01-JSSPMEOW-JREPORA_0001;0;2017/05/14 09:00:03;2017/05/14 09:00:03;s00vl9941381;SUCCESS; ;0;415677/1;18-OCT-16;18-OCT-16;
IDCI00P01-Q1STO01-ADMIMART-ARRE_0001;0;2017/05/14 09:00:06;2017/05/14 09:00:06;s00vl9941381;SUCCESS; ;0;415680/1;18-OCT-16;18-OCT-16;
IPRT00P01-Q1MEO01-JSSPMEOW-SPACETA_0001;0;2017/05/14 09:00:06;2017/05/14 09:00:06;s00vl9941381;SUCCESS; ;0;415677/1;18-OCT-16;18-OCT-16;
IDCI00P01-Q1SAV01-ADMIGUAD-BACKRMAN_0001;0;2017/05/14 09:00:07;2017/05/14 09:00:07;s00vl9941381;SUCCESS; ;0;415676/1;18-OCT-16;18-OCT-16;
IPRT00P01-Q1APP01-JSPWALGE-RAPPORT_0001;0;2017/05/14 09:00:07;2017/05/14 09:00:07;s00vl9941381;SUCCESS; ;0;415679/1;18-OCT-16;18-OCT-16;
IPRT00P01-Q1APP01-JSPWMARO-RAPPORT_0001;0;2017/05/14 09:00:07;2017/05/14 09:00:07;s00vl9941381;SUCCESS; ;0;415682/1;18-OCT-16;18-OCT-16;
IPRT00P01-Q1APP01-JSPWSENE-RAPPORT_0001;0;2017/05/14 09:00:07;2017/05/14 09:00:07;s00vl9941381;SUCCESS; ;0;415681/1;18-OCT-16;18-OCT-16;
IPRT00P01-Q1MEO01-JSPWIVOI-RAPPORT_0001;0;2017/05/14 09:00:07;2017/05/14 09:00:07;s00vl9941381;SUCCESS; ;0;415678/1;18-OCT-16;18-OCT-16;
IDCI00P01-Q1SAV01-ADMIGUAD-SAUV_0001;0;2017/05/14 09:00:08;2017/05/14 09:00:08;s00vl9941381;SUCCESS; ;0;415676/1;18-OCT-16;18-OCT-16;
IDCI00P01-Q1SAV01-ADMIMART-BACKRMAN_0001;0;2017/05/14 09:00:08;2017/05/14 09:00:08;s00vl9941381;SUCCESS; ;0;415680/1;18-OCT-16;18-OCT-16;
IDCI00P01-Q1SAV01-ADMIMART-SAUV_0001;0;2017/05/14 09:00:08;2017/05/14 09:00:08;s00vl9941381;SUCCESS; ;0;415680/1;18-OCT-16;18-OCT-16;
IDCI00P01-Q1CFT01-ADMIGUAD-CFTSAUV_0001;0;2017/05/14 09:00:09;2017/05/14 09:00:09;s00vl9941381;SUCCESS; ;0;415676/1;18-OCT-16;18-OCT-16;
IDCI00P01-Q1ORA01-ADMIGUAD-REOR_0001;0;2017/05/14 09:00:09;2017/05/14 09:00:09;s00vl9941381;SUCCESS; ;0;415676/1;18-OCT-16;18-OCT-16;
IDCI00P01-Q1CFT01-ADMIMART-CFTSAUV_0001;0;2017/05/14 09:00:10;2017/05/14 09:00:10;s00vl9941381;SUCCESS; ;0;415680/1;18-OCT-16;18-OCT-16;
IDCI00P01-Q1ORA01-ADMIMART-REOR_0001;0;2017/05/14 09:00:10;2017/05/14 09:00:10;s00vl9941381;SUCCESS; ;0;415680/1;18-OCT-16;18-OCT-16;
IDCI00P01-Q1STA01-ADMIGUAD-DEMA_0001;0;2017/05/14 09:00:11;2017/05/14 09:00:11;s00vl9941381;SUCCESS; ;0;415676/1;18-OCT-16;18-OCT-16;
IDCI00P01-Q1TSM01-ADMIGUAD-TSM_0001;0;2017/05/14 09:00:12;2017/05/14 09:00:12;s00vl9941381;SUCCESS; ;0;415676/1;18-OCT-16;18-OCT-16;
IDCI00P01-Q1STA01-ADMIMART-DEMA_0001;0;2017/05/14 09:00:13;2017/05/14 09:00:13;s00vl9941381;SUCCESS; ;0;415680/1;18-OCT-16;18-OCT-16;
IDCI00P01-Q1TSM01-ADMIMART-TSM_0001;0;2017/05/14 09:00:13;2017/05/14 09:00:13;s00vl9941381;SUCCESS; ;0;415680/1;18-OCT-16;18-OCT-16;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 09:02:00;2017/05/14 09:02:02; ;SUCCESS; ;2;415683/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 09:02:02;2017/05/14 09:02:02;s00vl9957622;SUCCESS; ;0;415683/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 09:05:00;2017/05/14 09:05:02; ;SUCCESS; ;2;415684/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 09:05:02;2017/05/14 09:05:02;s00vl9957605;SUCCESS; ;0;415684/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 09:07:00;2017/05/14 09:07:02; ;SUCCESS; ;2;415685/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 09:07:02;2017/05/14 09:07:02;s00vl9957622;SUCCESS; ;0;415685/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 09:10:00;2017/05/14 09:10:02; ;SUCCESS; ;2;415686/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 09:10:02;2017/05/14 09:10:02;s00vl9957605;SUCCESS; ;0;415686/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 09:12:00;2017/05/14 09:12:02; ;SUCCESS; ;2;415687/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 09:12:02;2017/05/14 09:12:02;s00vl9957622;SUCCESS; ;0;415687/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 09:15:00;2017/05/14 09:15:02; ;SUCCESS; ;2;415688/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 09:15:02;2017/05/14 09:15:02;s00vl9957605;SUCCESS; ;0;415688/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 09:17:00;2017/05/14 09:17:02; ;SUCCESS; ;2;415689/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 09:17:02;2017/05/14 09:17:02;s00vl9957622;SUCCESS; ;0;415689/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 09:20:00;2017/05/14 09:20:02; ;SUCCESS; ;2;415691/1;19-AUG-15;08-MAR-17;
IRTMP01-Q0BOXIMP-PPRCONF_RES;1;2017/05/14 09:20:00;2017/05/14 09:20:02; ;FAILURE; ;2;415690/1;30-JAN-17; ;
IRTMP01-Q1IMP-PPRCONF_RES;1;2017/05/14 09:20:01;2017/05/14 09:20:01;s00vl9931950;FAILURE; ;0;415690/1;30-JAN-17; ;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 09:20:02;2017/05/14 09:20:02;s00vl9957605;SUCCESS; ;0;415691/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 09:22:00;2017/05/14 09:22:02; ;SUCCESS; ;2;415692/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 09:22:02;2017/05/14 09:22:02;s00vl9957622;SUCCESS; ;0;415692/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 09:25:00;2017/05/14 09:25:02; ;SUCCESS; ;2;415693/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 09:25:02;2017/05/14 09:25:02;s00vl9957605;SUCCESS; ;0;415693/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 09:27:00;2017/05/14 09:27:02; ;SUCCESS; ;2;415694/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 09:27:02;2017/05/14 09:27:02;s00vl9957622;SUCCESS; ;0;415694/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 09:30:00;2017/05/14 09:30:02; ;SUCCESS; ;2;415696/1;19-AUG-15;08-MAR-17;
IRTMP01-Q0BOXIMP-PPRRES_RES;1;2017/05/14 09:30:00;2017/05/14 09:30:02; ;FAILURE; ;2;415695/1;19-JAN-17; ;
IDCI00P01-Q1CHK01-MAILMARO-CNTCLI_0001;0;2017/05/14 09:30:01;2017/05/14 09:30:01;s00vl9941381;SUCCESS; ;0;415414/1;18-OCT-16;18-OCT-16;
IPRT00P01-Q1APP01-JI94MARO-JIPR07_0003;0;2017/05/14 09:30:01;2017/05/14 09:30:01;s00vl9941381;SUCCESS; ;0;415352/1;18-OCT-16;18-OCT-16;
IRTMP01-Q1IMP-PPRRES_RES;1;2017/05/14 09:30:01;2017/05/14 09:30:01;s00vl9931950;FAILURE; ;0;415695/1;19-JAN-17; ;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 09:30:02;2017/05/14 09:30:02;s00vl9957605;SUCCESS; ;0;415696/1;19-AUG-15; ;
IPRT00P01-Q1APP01-JI94MARO-JIPR08_0003;0;2017/05/14 09:30:03;2017/05/14 09:30:03;s00vl9941381;SUCCESS; ;0;415352/1;18-OCT-16;18-OCT-16;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 09:32:00;2017/05/14 09:32:02; ;SUCCESS; ;2;415697/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 09:32:02;2017/05/14 09:32:02;s00vl9957622;SUCCESS; ;0;415697/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 09:35:00;2017/05/14 09:35:04; ;SUCCESS; ;4;415698/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 09:35:03;2017/05/14 09:35:03;s00vl9957605;SUCCESS; ;0;415698/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 09:37:00;2017/05/14 09:37:02; ;SUCCESS; ;2;415699/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 09:37:02;2017/05/14 09:37:02;s00vl9957622;SUCCESS; ;0;415699/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 09:40:00;2017/05/14 09:40:02; ;SUCCESS; ;2;415700/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 09:40:02;2017/05/14 09:40:02;s00vl9957605;SUCCESS; ;0;415700/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 09:42:00;2017/05/14 09:42:02; ;SUCCESS; ;2;415701/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 09:42:02;2017/05/14 09:42:02;s00vl9957622;SUCCESS; ;0;415701/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 09:45:00;2017/05/14 09:45:02; ;SUCCESS; ;2;415702/1;19-AUG-15;08-MAR-17;
IDCI00P01-Q1EXT01-BNPITUNI-JUPVIRT_0001;0;2017/05/14 09:45:01;2017/05/14 09:45:01;s00vl9941381;SUCCESS; ;0;415446/1;18-OCT-16;18-OCT-16;
IDCI00P01-Q1EXT01-BNPITUNI-JVIR_0001;0;2017/05/14 09:45:01;2017/05/14 09:45:01;s00vl9941381;SUCCESS; ;0;415446/1;18-OCT-16;18-OCT-16;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 09:45:02;2017/05/14 09:45:02;s00vl9957605;SUCCESS; ;0;415702/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 09:47:00;2017/05/14 09:47:02; ;SUCCESS; ;2;415703/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 09:47:02;2017/05/14 09:47:02;s00vl9957622;SUCCESS; ;0;415703/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 09:50:00;2017/05/14 09:50:03; ;SUCCESS; ;3;415704/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 09:50:02;2017/05/14 09:50:02;s00vl9957605;SUCCESS; ;0;415704/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 09:52:00;2017/05/14 09:52:02; ;SUCCESS; ;2;415705/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 09:52:02;2017/05/14 09:52:02;s00vl9957622;SUCCESS; ;0;415705/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 09:55:00;2017/05/14 09:55:02; ;SUCCESS; ;2;415707/1;19-AUG-15;08-MAR-17;
IOPFP01-Q0BOX-ALGE_EXP_JEXPALE;1;2017/05/14 09:55:00;2017/05/14 09:56:38; ;FAILURE; ;98;415706/1;10-NOV-16; ;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 09:55:02;2017/05/14 09:55:02;s00vl9957605;SUCCESS; ;0;415707/1;19-AUG-15; ;
IOPFP01-Q1APP01-ALGE_EXP_JEXPALE;1;2017/05/14 09:55:02;2017/05/14 09:56:37;s00va9944736;FAILURE; ;95;415706/1;10-NOV-16;11-NOV-16;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 09:57:00;2017/05/14 09:57:02; ;SUCCESS; ;2;415708/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 09:57:02;2017/05/14 09:57:02;s00vl9957622;SUCCESS; ;0;415708/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 10:00:00;2017/05/14 10:00:03; ;SUCCESS; ;3;415710/1;19-AUG-15;08-MAR-17;
IDCI00P01-Q0BOX-ADMIGUYA;0;2017/05/14 10:00:00;2017/05/14 10:00:10; ;SUCCESS; ;10;415709/1;18-OCT-16;18-OCT-16;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 10:00:02;2017/05/14 10:00:02;s00vl9957605;SUCCESS; ;0;415710/1;19-AUG-15; ;
