Environnement;Application;Jobname;Famille;Machine;Status;Type de Jour;D Debut;H Debut;D Fin;H Fin;Duree;Jobtype;Calendrier;Exec;Date Systeme;Hr. Systeme;Date Passage;Valeur Date;Relances;Queue;User;Periodicite;Cycle;Situation;Message
PRODUCTION;ANT_ALIM_LAPOSTE;ALP_ALIM_SECT;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:57;27-Janv-2010;00:01:57;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:57;prod_stat;27-Janv-2010;0;queue_ksh;vp_sfds;JOUR;NON;NOPL;Attente lien obligatoire  vers ALP_ALIM_EQUI actuellement NON PLANIFIE
TEST_AIDA_LOT2;GER_ARCOLE_TIERS;LANCETIERS_AIDA;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:57;27-Janv-2010;00:01:57;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:57;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers INS_TIERS_ARCOLE actuellement NON PLANIFIE
TEST_AIDA_LOT2;GER_ARCOLE_TIERS;TIERS_SPACE;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:57;27-Janv-2010;00:01:57;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:57;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien facultatif  vers TIERS_ANTIOP actuellement NON PLANIFIE
PRODUCTION;ANT_ALIM_LAPOSTE;ALP_ALIM_CONG;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:57;27-Janv-2010;00:01:57;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:57;prod_stat;27-Janv-2010;0;queue_ksh;vp_sfds;JOUR;NON;NOPL;Attente lien obligatoire  vers ALP_ALIM_SECT actuellement NON PLANIFIE
TEST_AIDA_LOT2;GER_ARCOLE_TIERS;EDITIONS_ARES;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:58;27-Janv-2010;00:01:58;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:58;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers LANCETIERS_AIDA actuellement NON PLANIFIE
PRODUCTION;ANT_ALIM_LAPOSTE;ALP_ALIM_TAR;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:58;27-Janv-2010;00:01:58;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:58;prod_stat;27-Janv-2010;0;queue_ksh;vp_sfds;JOUR;NON;NOPL;Attente lien obligatoire  vers ALP_ALIM_CONG actuellement NON PLANIFIE
PRODUCTION;ABS_IMP_GTA_HEBD;ABS_ALIMEN_GTA_H;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:58;27-Janv-2010;00:01:58;00:00:00;PERI;*;EXEC;27-Janv-2010;00:01:58;prod_stat;27-Janv-2010;0;queue_ksh;svc-bprd;JOUR;NON;NOPL;termine a 11:50:15
TEST_AIDA_LOT2;GER_ARCOLE_TIERS;EDITIONS;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:58;27-Janv-2010;00:01:58;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:58;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers LANCETIERS_AIDA actuellement NON PLANIFIE
PRODUCTION;ABS_IMP_GTA_HEBD;IMPORT_GTA_TOUS;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:58;27-Janv-2010;00:01:58;00:00:00;PERI;*;EXEC;27-Janv-2010;00:01:58;prod_stat;27-Janv-2010;0;queue_ksh;vp_intra;JOUR;NON;NOPL;exit 143
TEST_AIDA_LOT2;GER_ARCOLE_TIERS;PURGE_DATA_TIERS;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:58;27-Janv-2010;00:01:58;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:58;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers EDITIONS actuellement NON PLANIFIE
TEST_AIDA_LOT2;AID_CAR_CLAUSIER;IMPORT_CLIENT;;KMAFPSIB2;NOPL;FERIE;27-Janv-2010;00:01:58;27-Janv-2010;00:01:58;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:58;test_aida_snps;27-Janv-2010;0;queue_wnt;svc-btst;JOUR;NON;NOPL;application a stop, job non planifie
PRODUCTION;ABS_IMP_GTA_HEBD;PURGE_IMPORT_GTA;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:58;27-Janv-2010;00:01:58;00:00:00;PERI;*;EXEC;27-Janv-2010;00:01:58;prod_stat;27-Janv-2010;0;queue_ksh;svc-bprd;JOUR;NON;NOPL;Attente lien obligatoire  vers IMPORT_GTA_TOUS actuellement NON PLANIFIE
PRODUCTION;ABS_IMP_GTA_MENS;ABS_ALIMEN_GTA_M;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:58;27-Janv-2010;00:01:58;00:00:00;PERI;*;EXEC;27-Janv-2010;00:01:58;prod_stat;27-Janv-2010;0;queue_ksh;svc-bprd;JOUR;NON;NOPL;
TEST_AIDA_LOT2;AID_CAR_CLAUSIER;IMPORT_CC;;KMAFPSIB2;NOPL;FERIE;27-Janv-2010;00:01:58;27-Janv-2010;00:01:58;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:58;test_aida_snps;27-Janv-2010;0;queue_wnt;svc-btst;JOUR;NON;NOPL;Attente lien obligatoire  vers IMPORT_CLIENT actuellement NON PLANIFIE
PRODUCTION;ABS_IMP_GTA_MENS;A_ECART_GTA_TOUS;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:58;27-Janv-2010;00:01:58;00:00:00;PERI;*;EXEC;27-Janv-2010;00:01:58;prod_stat;27-Janv-2010;0;queue_ksh;vp_intra;JOUR;NON;NOPL;exit 143
TEST_AIDA_LOT2;AID_CAR_CLAUSIER;MAJ_PROT;;KMAFPSIB2;NOPL;FERIE;27-Janv-2010;00:01:58;27-Janv-2010;00:01:58;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:58;test_aida_snps;27-Janv-2010;0;queue_wnt;svc-btst;JOUR;NON;NOPL;Attente lien obligatoire  vers IMPORT_CC actuellement NON PLANIFIE
PRODUCTION;ABS_EXPPLANHEBD;EXPORT_PLANNING;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:58;27-Janv-2010;00:01:58;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:58;prod_stat;27-Janv-2010;0;queue_ksh;svc-bprd;JOUR;NON;NOPL;application a stop, job non planifie
TEST_AIDA_LOT2;G_ARC_ENGAGEMENT;ENGAGEMENTS;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:58;27-Janv-2010;00:01:58;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:58;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;application a stop, job non planifie
PRODUCTION;ABS_EXPPLANHEBD;EXPORT_PLAN_ADP;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:58;27-Janv-2010;00:01:58;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:58;prod_stat;27-Janv-2010;0;queue_ksh;svc-bprd;JOUR;NON;NOPL;application a stop, job non planifie
TEST_AIDA_LOT2;G_ARC_ENGAGEMENT;EDIT_REJET_ENGAG;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:58;27-Janv-2010;00:01:58;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:58;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers ENGAGEMENTS actuellement NON PLANIFIE
PRODUCTION;ABS_EXPPLANHEBD;ABSENCE_INVISION;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:58;27-Janv-2010;00:01:58;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:58;prod_stat;27-Janv-2010;0;queue_ksh;svc-bprd;JOUR;NON;NOPL;Attente lien obligatoire  vers EXPORT_PLANNING actuellement NON PLANIFIE
TEST_AIDA_LOT2;G_ARC_ENGAGEMENT;MOV2_MOV;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:58;27-Janv-2010;00:01:58;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:58;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers EDIT_REJET_ENGAG actuellement NON PLANIFIE
PRODUCTION;ABS_EXPPLANHEBD;ABSENCE_INV_ADP;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:58;27-Janv-2010;00:01:58;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:58;prod_stat;27-Janv-2010;0;queue_ksh;svc-bprd;JOUR;NON;NOPL;Attente lien obligatoire  vers EXPORT_PLAN_ADP actuellement NON PLANIFIE
TEST_AIDA_LOT2;G_ARC_ENGAGEMENT;PURGE_ARC_ENG;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:58;27-Janv-2010;00:01:58;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:58;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers MOV2_MOV actuellement NON PLANIFIE
PRODUCTION;ABS_EXPPLANHEBD;PURGE_EXP_PLAN;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:58;27-Janv-2010;00:01:58;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:58;prod_stat;27-Janv-2010;0;queue_ksh;svc-bprd;JOUR;NON;NOPL;Attente lien obligatoire  vers ABSENCE_INV_ADP actuellement NON PLANIFIE
TEST_AIDA_LOT2;G_ARC_REMBOURSE;REMBOURSEMENTS;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:58;27-Janv-2010;00:01:58;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:58;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;application a stop, job non planifie
PRODUCTION;ABS_PLANNING_RH;EXP_PLANNING_RH;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:58;27-Janv-2010;00:01:58;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:58;prod_stat;27-Janv-2010;0;queue_ksh;svc-bprd;JOUR;NON;NOPL;application a stop, job non planifie
TEST_AIDA_LOT2;G_ARC_REMBOURSE;EDIT_REJET_REMB;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:58;27-Janv-2010;00:01:58;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:58;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers REMBOURSEMENTS actuellement NON PLANIFIE
PRODUCTION;ABS_PLANNING_RH;ABS_INVISION_RH;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:58;27-Janv-2010;00:01:58;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:58;prod_stat;27-Janv-2010;0;queue_ksh;svc-bprd;JOUR;NON;NOPL;Attente lien obligatoire  vers EXP_PLANNING_RH actuellement NON PLANIFIE
TEST_AIDA_LOT2;G_ARC_REMBOURSE;MOV2_MOV_A;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:59;27-Janv-2010;00:01:59;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:59;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers EDIT_REJET_REMB actuellement NON PLANIFIE
PRODUCTION;ABS_PLANNING_RH;PURGE_EXP_PLAN;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:59;27-Janv-2010;00:01:59;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:59;prod_stat;27-Janv-2010;0;queue_ksh;svc-bprd;JOUR;NON;NOPL;Attente lien obligatoire  vers ABS_INVISION_RH actuellement NON PLANIFIE
PRODUCTION;LAD_DA_TYPEDOC;ALIM_TYPEDOC_LAD;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:59;27-Janv-2010;00:01:59;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:59;prod_stat;27-Janv-2010;0;queue_ksh;vp_stat;JOUR;NON;NOPL;exit 64
TEST_AIDA_LOT2;G_ARC_REMBOURSE;MOV2_MOV_S;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:59;27-Janv-2010;00:01:59;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:59;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers MOV2_MOV_A actuellement NON PLANIFIE
PRODUCTION;SYS_BACKUP_VTOM;MAIL_DE_BACKUP;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:59;27-Janv-2010;00:01:59;00:00:00;PERI;*;EXEC;27-Janv-2010;00:01:59;prod_stat;27-Janv-2010;0;queue_ksh;vtom46;JOUR;NON;NOPL;termine a 13:01:13
TEST_AIDA_LOT2;G_ARC_REMBOURSE;PURGE_ARC_REMB;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:59;27-Janv-2010;00:01:59;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:59;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers MOV2_MOV_S actuellement NON PLANIFIE
TEST_AIDA_LOT2;G_RETOUR_REGLMNT;Retour_reglement;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:59;27-Janv-2010;00:01:59;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:59;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;application a stop, job non planifie
TEST_AIDA_LOT2;G_RETOUR_REGLMNT;Integration_regl;;KMAFPSIB2;NOPL;FERIE;27-Janv-2010;00:01:59;27-Janv-2010;00:01:59;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:59;test_aida_snps;27-Janv-2010;0;queue_wnt;vt_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers Retour_reglement actuellement NON PLANIFIE
TEST_AIDA_LOT2;G_ARC_TIERS_AIDA;TIERS_AIDA;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:59;27-Janv-2010;00:01:59;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:59;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;application a stop, job non planifie
TEST_AIDA_LOT2;G_A_TIERS_ANTIOP;TIERS_ANTIOP;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:59;27-Janv-2010;00:01:59;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:59;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;application a stop, job non planifie
TEST_AIDA_LOT2;G_ARC_TIER_SPACE;TIERS_SPACE;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:59;27-Janv-2010;00:01:59;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:59;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;application a stop, job non planifie
TEST_AIDA_LOT2;G_ARC_INS_TIERS;INS_TIERS_ARCOLE;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:59;27-Janv-2010;00:01:59;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:59;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;application a stop, job non planifie
TEST_AIDA_LOT2;G_ARC_INS_TIERS;LANCETIERS_AIDA;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:59;27-Janv-2010;00:01:59;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:59;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers INS_TIERS_ARCOLE actuellement NON PLANIFIE
TEST_AIDA_LOT2;G_ARC_TIERS_EDIT;EDITIONS_ARES;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:59;27-Janv-2010;00:01:59;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:59;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;application a stop, job non planifie
TEST_AIDA_LOT2;G_ARC_TIERS_EDIT;EDITIONS;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:59;27-Janv-2010;00:01:59;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:59;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien facultatif  vers EDITIONS_ARES actuellement NON PLANIFIE
TEST_AIDA_LOT2;G_ARC_TIERS_EDIT;PURGE_DATA_TIERS;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:59;27-Janv-2010;00:01:59;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:59;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien facultatif  vers EDITIONS actuellement NON PLANIFIE
TEST_AIDA_LOT2;AIDA_AGF_REJETS;FIC_AGF_REJETS;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:59;27-Janv-2010;00:01:59;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:59;test_aida_snps;27-Janv-2010;0;queue_ksh;svc-btst;JOUR;NON;NOPL;application a stop, job non planifie
TEST_AIDA_LOT2;SAUVE_PCT1;BEGIN_BACKUP;;imapora1;NOPL;FERIE;27-Janv-2010;00:01:59;27-Janv-2010;00:01:59;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:59;test_aida_snps;27-Janv-2010;0;queue_ksh;oracle;JOUR;NON;NOPL;application a stop, job non planifie
TEST_AIDA_LOT2;SAUVE_PCT1;END_BACKUP_NO;;imapora1;NOPL;FERIE;27-Janv-2010;00:01:59;27-Janv-2010;00:01:59;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:59;test_aida_snps;27-Janv-2010;0;queue_ksh;oracle;JOUR;NON;NOPL;application a stop, job non planifie
TEST_AIDA_LOT2;SAUVE_PCT1;SAUVE_PCT1;;K3MAFPRIS1;NOPL;FERIE;27-Janv-2010;00:01:59;27-Janv-2010;00:01:59;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:59;test_aida_snps;27-Janv-2010;0;queue_wnt;oracle;JOUR;NON;NOPL;Attente lien obligatoire  vers BEGIN_BACKUP actuellement NON PLANIFIE
TEST_AIDA_LOT2;SAUVE_PCT1;JETON_PCT1_NO;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:59;27-Janv-2010;00:01:59;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:59;test_aida_snps;27-Janv-2010;0;queue_ksh;vtom43;JOUR;NON;NOPL;Attente lien facultatif  vers BEGIN_BACKUP actuellement NON PLANIFIE
TEST_AIDA_LOT2;SAUVE_PCT1;JETON_PCT1_YES;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:59;27-Janv-2010;00:01:59;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:59;test_aida_snps;27-Janv-2010;0;queue_ksh;vtom43;JOUR;NON;NOPL;Attente lien facultatif  vers SAUVE_PCT1 actuellement NON PLANIFIE
PRODUCTION;MAJFCMAF;exp_inc1;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:59;27-Janv-2010;00:01:59;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:59;prod_sfds;27-Janv-2010;0;queue_ksh;vp_sfds;JOUR;NON;NOPL;application a stop, job non planifie
TEST_AIDA_LOT2;SAUVE_PCT1;END_BACKUP_YES;;imapora1;NOPL;FERIE;27-Janv-2010;00:01:59;27-Janv-2010;00:01:59;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:59;test_aida_snps;27-Janv-2010;0;queue_ksh;oracle;JOUR;NON;NOPL;Attente lien obligatoire  vers JETON_PCT1_YES actuellement NON PLANIFIE
TEST_AIDA_LOT2;AIDA_TVAR_MENS;RECUP_TVA_MENS;;smapx251;NOPL;FERIE;27-Janv-2010;00:02:00;27-Janv-2010;00:02:00;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:02:00;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;application a stop, job non planifie
PRODUCTION;MAJFCMAF;exp_inc2maf;;hmapora2;NOPL;FERIE;27-Janv-2010;00:02:00;27-Janv-2010;00:02:00;00:00:00;PERI;*;STOP;27-Janv-2010;00:02:00;prod_sfds;27-Janv-2010;0;queue_ksh;vp_sfds;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_AIDA_LOT2;AIDA_TVAR_QUOT;RECUP_TVA_QUOT;;smapx251;NOPL;FERIE;27-Janv-2010;00:02:00;27-Janv-2010;00:02:00;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:02:00;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;application a stop, job non planifie
TEST_AIDA_LOT2;MAIL_ENVOI_FCLI;MAIL_ENV_SCLAIR;;smapx251;NOPL;FERIE;27-Janv-2010;00:02:00;27-Janv-2010;00:02:00;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:02:00;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;application a stop, job non planifie
PRODUCTION;MAJFCMAF;exp_inc3;;hmapora2;NOPL;FERIE;27-Janv-2010;00:02:00;27-Janv-2010;00:02:00;00:00:00;PERI;*;STOP;27-Janv-2010;00:02:00;prod_sfds;27-Janv-2010;0;queue_ksh;vp_maf;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc2maf actuellement NON PLANIFIE
TEST_AIDA_LOT2;MAIL_ENVOI_FCLI;MAIL_ENV_GRALCL;;smapx251;NOPL;FERIE;27-Janv-2010;00:02:00;27-Janv-2010;00:02:00;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:02:00;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;application a stop, job non planifie
TEST_AIDA_LOT2;MAIL_ENVOI_FCLI;PURGE_ENV_CLIENT;;smapx251;NOPL;FERIE;27-Janv-2010;00:02:00;27-Janv-2010;00:02:00;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:02:00;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;application a stop, job non planifie
PRODUCTION;MAJFCMAF;exp_inc4;;hmapora2;NOPL;FERIE;27-Janv-2010;00:02:00;27-Janv-2010;00:02:00;00:00:00;PERI;*;STOP;27-Janv-2010;00:02:00;prod_sfds;27-Janv-2010;0;queue_ksh;vp_maf;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc3 actuellement NON PLANIFIE
TEST_AIDA_LOT2;AIDA_ZOMIG_ENVOI;FIC_ZOMIG_REJETS;;smapx251;NOPL;FERIE;27-Janv-2010;00:02:00;27-Janv-2010;00:02:00;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:02:00;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;application a stop, job non planifie
PRODUCTION;MAJFCMAF;exp_inc5;;hmapora2;NOPL;FERIE;27-Janv-2010;00:02:00;27-Janv-2010;00:02:00;00:00:00;PERI;*;STOP;27-Janv-2010;00:02:00;prod_sfds;27-Janv-2010;0;queue_ksh;vp_maf;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc4 actuellement NON PLANIFIE
TEST_AIDA_LOT2;R_LOAD_BENEF_AUT;R_AJOUT_JOUR;;smapx251;NOPL;FERIE;27-Janv-2010;00:02:00;27-Janv-2010;00:02:00;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:02:00;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;application a stop, job non planifie
PRODUCTION;majcasfds;imp_info1;;hmapora2;NOPL;FERIE;27-Janv-2010;00:02:00;27-Janv-2010;00:02:00;00:00:00;PERI;*;EXEC;27-Janv-2010;00:02:00;prod_sfds;27-Janv-2010;0;queue_ksh;vp_maf;JOUR;NON;NOPL;
TEST_AIDA_LOT2;R_LOAD_BENEF_AUT;R_COMPLET_JOUR;;smapx251;NOPL;FERIE;27-Janv-2010;00:02:00;27-Janv-2010;00:02:00;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:02:00;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien facultatif  vers R_AJOUT_JOUR actuellement NON PLANIFIE
TEST_AIDA_LOT2;AIDA_MAIL_THELEM;FIC_AGENT_THELEM;;smapx251;NOPL;FERIE;27-Janv-2010;00:02:00;27-Janv-2010;00:02:00;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:02:00;test_aida_snps;27-Janv-2010;0;queue_ksh;svc-btst;JOUR;NON;NOPL;application a stop, job non planifie
PRODUCTION;majcasfds;imp_info2;;hmapora2;NOPL;FERIE;27-Janv-2010;00:02:00;27-Janv-2010;00:02:00;00:00:00;PERI;*;EXEC;27-Janv-2010;00:02:00;prod_sfds;27-Janv-2010;0;queue_ksh;vp_maf;JOUR;NON;NOPL;Attente lien obligatoire  vers imp_info1 actuellement NON PLANIFIE
TEST_AIDA_LOT2;AIDA_ARC_DEVISES;IMPORT_DEVISE;;KMAFPSIB2;NOPL;FERIE;27-Janv-2010;00:02:00;27-Janv-2010;00:02:00;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:02:00;test_aida_snps;27-Janv-2010;0;queue_wnt;svc-btst;JOUR;NON;NOPL;application a stop, job non planifie
PRODUCTION;majcasfds;imp_info3maf;;hmapora2;NOPL;FERIE;27-Janv-2010;00:02:00;27-Janv-2010;00:02:00;00:00:00;PERI;*;EXEC;27-Janv-2010;00:02:00;prod_sfds;27-Janv-2010;0;queue_ksh;vp_sfds;JOUR;NON;NOPL;Attente lien obligatoire  vers imp_info2 actuellement NON PLANIFIE
TEST_AIDA_LOT2;AIDA_ARC_DEVISES;IMPORT_CHANGE;;KMAFPSIB2;NOPL;FERIE;27-Janv-2010;00:02:00;27-Janv-2010;00:02:00;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:02:00;test_aida_snps;27-Janv-2010;0;queue_wnt;svc-btst;JOUR;NON;NOPL;Attente lien obligatoire  vers IMPORT_DEVISE actuellement NON PLANIFIE
TEST_AIDA_LOT2;CARMEN_CLAUSIER;CARM_TO_CLAUSIER;;smapx251;NOPL;FERIE;27-Janv-2010;00:02:00;27-Janv-2010;00:02:00;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:02:00;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;application a stop, job non planifie
PRODUCTION;majcasfds;imp_info3fsia;;hmapora2;NOPL;FERIE;27-Janv-2010;00:02:00;27-Janv-2010;00:02:00;00:00:00;PERI;*;EXEC;27-Janv-2010;00:02:00;prod_sfds;27-Janv-2010;0;queue_ksh;vp_sfds;JOUR;NON;NOPL;Attente lien obligatoire  vers imp_info3maf actuellement NON PLANIFIE
